genre,music_id
Rock,5011109
Rock,5021653
Rock,5051765
Rock,5057312
Rock,5062773
Rock,5082403
Rock,5082405
Rock,5084245
Rock,5093688
Rock,5121540
Rock,5128800
Rock,5152174
Rock,5155104
Rock,5186176
Rock,5187712
Rock,5195370
Rock,5207060
Rock,5217929
Rock,5229922
Rock,5246959
Rock,5273840
Rock,5282243
Rock,5282896
Rock,5297880
Rock,5334335
Rock,5342363
Rock,5357609
Rock,5368206
Rock,5399962
Rock,5402542
Rock,5434766
Rock,5463306
Rock,5471160
Rock,5478379
Rock,5481040
Rock,5490570
Rock,5543676
Rock,5543679
Rock,5585661
Rock,5590536
Rock,5591180
Rock,5594023
Rock,5611985
Rock,5626702
Rock,5634303
Rock,5640315
Rock,5645263
Rock,5654726
Rock,5667313
Rock,5667702
Rock,5682727
Rock,5686282
Rock,5698279
Rock,5701959
Rock,5762856
Rock,5766205
Rock,5855801
Rock,5875316
Rock,5879028
Rock,5898202
Rock,5915832
Rock,5923720
Rock,5926837
Rock,5926850
Rock,5934863
Rock,5942075
Rock,5942924
Rock,5963738
Rock,5980339
Rock,6003907
Rock,6017258
Rock,6027361
Rock,6037918
Rock,6063362
Rock,6088143
Rock,6092859
Rock,6107900
Rock,6109689
Rock,6113614
Rock,6132175
Rock,6201568
Rock,6212539
Rock,6222185
Rock,6259320
Rock,6264862
Rock,6268159
Rock,6270584
Rock,6283390
Rock,6288760
Rock,6300556
Rock,6319019
Rock,6325864
Rock,6339200
Rock,6355002
Rock,6374001
Rock,6381291
Rock,6390160
Rock,6399719
Rock,6400488
Rock,6402319
Rock,6403234
Rock,6410822
Rock,6419799
Rock,6428116
Rock,6433867
Rock,6442367
Rock,6450070
Rock,6450580
Rock,6457690
Rock,6460120
Rock,6471795
Rock,6478995
Rock,6496011
Rock,6539841
Rock,6563367
Rock,6593161
Rock,6594715
Rock,6605581
Rock,6671499
Rock,6699826
Rock,6769091
Rock,6799818
Rock,6811642
Rock,6864978
Rock,6879438
Rock,6893108
Rock,6897953
Rock,7153203
Rock,7289177
Rock,7395425
Rock,7696946
Rock,7724567
Rock,7944176
Rock,8247584
Rock,8672190
Soundtrack,38133
Soundtrack,50012
Soundtrack,50457
Soundtrack,51866
Soundtrack,55868
Soundtrack,74063
Soundtrack,122446
Soundtrack,125731
Soundtrack,143392
Soundtrack,144440
Soundtrack,152043
Soundtrack,169459
Soundtrack,180394
Soundtrack,194482
Soundtrack,211671
Soundtrack,293666
Soundtrack,359836
Soundtrack,423481
Soundtrack,429546
Soundtrack,470396
Soundtrack,492771
Soundtrack,498331
Soundtrack,517536
Soundtrack,559806
Soundtrack,581381
Soundtrack,608511
Soundtrack,662836
Soundtrack,715646
Soundtrack,729506
Soundtrack,754776
Soundtrack,759996
Soundtrack,769686
Soundtrack,780391
Soundtrack,881976
Soundtrack,895466
Soundtrack,948991
Soundtrack,950701
Soundtrack,952236
Soundtrack,961121
Soundtrack,968646
Soundtrack,977681
Soundtrack,1036236
Soundtrack,1058496
Soundtrack,1078441
Soundtrack,1078466
Soundtrack,1086966
Soundtrack,1166136
Soundtrack,1202501
Soundtrack,1217746
Soundtrack,1225766
Soundtrack,1283886
Soundtrack,1285421
Soundtrack,1286471
Soundtrack,1291731
Soundtrack,1301546
Soundtrack,1307356
Soundtrack,1321576
Soundtrack,1322981
Soundtrack,1327981
Soundtrack,1328576
Soundtrack,1342436
Soundtrack,1351686
Soundtrack,1352796
Soundtrack,1366436
Soundtrack,1367751
Soundtrack,1382316
Soundtrack,1407296
Soundtrack,1421196
Soundtrack,1424621
Soundtrack,1426031
Soundtrack,1429131
Soundtrack,1439901
Soundtrack,1454091
Soundtrack,1460091
Soundtrack,1461066
Soundtrack,1463381
Soundtrack,1472126
Soundtrack,1499516
Soundtrack,1512901
Soundtrack,1518486
Soundtrack,1545401
Soundtrack,1547071
Soundtrack,1558591
Soundtrack,1580041
Soundtrack,1585776
Soundtrack,1587116
Soundtrack,1640436
Soundtrack,1658976
Soundtrack,1660916
Soundtrack,1686751
Soundtrack,1688971
Soundtrack,1694681
Soundtrack,1694686
Soundtrack,1716371
Soundtrack,1798726
Soundtrack,1850251
Soundtrack,1854251
Soundtrack,1870176
Soundtrack,1871671
Soundtrack,1871836
Soundtrack,1921391
Soundtrack,1936156
Soundtrack,1970386
Soundtrack,1974706
Soundtrack,1980426
Soundtrack,1981941
Soundtrack,2014001
Soundtrack,2030166
Soundtrack,2049321
Soundtrack,2075346
Soundtrack,2096011
Soundtrack,2099366
Soundtrack,2100881
Soundtrack,2110696
Soundtrack,2119261
Soundtrack,2158896
Soundtrack,2163051
Soundtrack,2207011
Soundtrack,2212086
Soundtrack,2221661
Soundtrack,2260706
Soundtrack,2284946
Soundtrack,2291201
Soundtrack,2307631
Soundtrack,2369091
Soundtrack,2418086
Soundtrack,2421176
Soundtrack,2431571
Soundtrack,2440831
Soundtrack,2448311
Soundtrack,2462606
Soundtrack,2484196
Soundtrack,2534656
Soundtrack,2573671
Soundtrack,2576381
Soundtrack,2579421
Soundtrack,2601926
Soundtrack,2665176
Soundtrack,2690691
Soundtrack,2722751
Soundtrack,2736606
Soundtrack,2749166
Soundtrack,2773171
Soundtrack,2796891
Soundtrack,2806766
Soundtrack,2818506
Soundtrack,2823556
Soundtrack,2823896
Soundtrack,2829541
Soundtrack,2878316
Soundtrack,2912321
Soundtrack,2925516
Soundtrack,2935906
Soundtrack,2946361
Soundtrack,2977591
Soundtrack,2984271
Soundtrack,2992146
Soundtrack,3012741
Soundtrack,3058166
Soundtrack,3113556
Soundtrack,3117296
Soundtrack,3164791
Soundtrack,3173666
Soundtrack,3188581
Soundtrack,3197666
Soundtrack,3205376
Soundtrack,3248376
Soundtrack,3324836
Soundtrack,3456331
Soundtrack,3480721
Soundtrack,3481596
Soundtrack,3505076
Soundtrack,3537686
Soundtrack,3540786
Soundtrack,3544951
Soundtrack,3569956
Soundtrack,3578656
Soundtrack,3583956
Soundtrack,3586921
Soundtrack,3597821
Soundtrack,3635941
Soundtrack,3659386
Soundtrack,3669561
Soundtrack,3696376
Soundtrack,3702011
Soundtrack,3714306
Soundtrack,3739996
Soundtrack,3748381
Soundtrack,3755466
Soundtrack,3827366
Soundtrack,3898836
Soundtrack,3945831
Soundtrack,3953221
Soundtrack,3959431
Soundtrack,3992921
Soundtrack,4048326
Soundtrack,4058601
Soundtrack,4077861
Soundtrack,4087516
Soundtrack,4113161
Soundtrack,4162051
Soundtrack,4162916
Soundtrack,4174521
Soundtrack,4183626
Soundtrack,4186291
Soundtrack,4197961
Soundtrack,4222281
Soundtrack,4230511
Soundtrack,4253161
Soundtrack,4257251
Soundtrack,4283331
Soundtrack,4287726
Soundtrack,4296251
Soundtrack,4303041
Soundtrack,4312326
Soundtrack,4331181
Soundtrack,4340116
Soundtrack,4348586
Soundtrack,4353731
Soundtrack,4357826
Soundtrack,4358616
Soundtrack,4369966
Soundtrack,4392496
Soundtrack,4411791
Soundtrack,4436386
Soundtrack,4438966
Soundtrack,4470721
Soundtrack,4496841
Soundtrack,4505106
Soundtrack,4580016
Soundtrack,4601656
Soundtrack,4656981
Soundtrack,4687811
Soundtrack,4735816
Soundtrack,4792088
Soundtrack,4793799
Soundtrack,4801654
Soundtrack,4804453
Soundtrack,4811536
Soundtrack,4814038
Soundtrack,4814391
Soundtrack,4820621
Soundtrack,4830495
Soundtrack,4837997
Soundtrack,4841156
Soundtrack,4841292
Soundtrack,4845712
Soundtrack,4854023
Soundtrack,4857783
Soundtrack,4868766
Soundtrack,4868890
Soundtrack,4874701
Soundtrack,4880846
Soundtrack,4883347
Soundtrack,4886418
Soundtrack,4886992
Soundtrack,4887140
Soundtrack,4893620
Soundtrack,4900820
Soundtrack,4913846
Soundtrack,4933384
Soundtrack,4952001
Soundtrack,4982412
Soundtrack,4989335
Soundtrack,4991584
Soundtrack,4993435
Soundtrack,5004943
Soundtrack,5015622
Soundtrack,5027545
Soundtrack,5027703
Soundtrack,5038709
Soundtrack,5058635
Soundtrack,5087271
Soundtrack,5108015
Soundtrack,5108847
Soundtrack,5115497
Soundtrack,5122742
Soundtrack,5134956
Soundtrack,5137595
Soundtrack,5143927
Soundtrack,5144713
Soundtrack,5154106
Soundtrack,5155238
Soundtrack,5155506
Soundtrack,5156006
Soundtrack,5157940
Soundtrack,5160438
Soundtrack,5162790
Soundtrack,5172370
Soundtrack,5172780
Soundtrack,5183742
Soundtrack,5188169
Soundtrack,5193537
Soundtrack,5196171
Soundtrack,5209288
Soundtrack,5213736
Soundtrack,5216043
Soundtrack,5253665
Soundtrack,5255481
Soundtrack,5259804
Soundtrack,5260233
Soundtrack,5260397
Soundtrack,5268860
Soundtrack,5274100
Soundtrack,5285338
Soundtrack,5292600
Soundtrack,5292764
Soundtrack,5294331
Soundtrack,5296020
Soundtrack,5331497
Soundtrack,5334454
Soundtrack,5336314
Soundtrack,5336325
Soundtrack,5336915
Soundtrack,5347261
Soundtrack,5351473
Soundtrack,5353313
Soundtrack,5354270
Soundtrack,5354345
Soundtrack,5356318
Soundtrack,5435873
Soundtrack,5485466
Soundtrack,5490570
Soundtrack,5494862
Soundtrack,5523925
Soundtrack,5547535
Soundtrack,5549583
Soundtrack,5552319
Soundtrack,5556114
Soundtrack,5586316
Soundtrack,5607410
Soundtrack,5642503
Soundtrack,5650521
Soundtrack,5652916
Soundtrack,5671499
Soundtrack,5678811
Soundtrack,5683005
Soundtrack,5692852
Soundtrack,5704841
Soundtrack,5741240
Soundtrack,5753705
Soundtrack,5788661
Soundtrack,5824206
Soundtrack,5841437
Soundtrack,5862889
Soundtrack,5870660
Soundtrack,5879874
Soundtrack,5886140
Soundtrack,5903275
Soundtrack,5916802
Soundtrack,5920093
Soundtrack,5931436
Soundtrack,5937706
Soundtrack,5944354
Soundtrack,5949862
Soundtrack,6003417
Soundtrack,6014563
Soundtrack,6021611
Soundtrack,6030329
Soundtrack,6033252
Soundtrack,6036609
Soundtrack,6055555
Soundtrack,6063815
Soundtrack,6065236
Soundtrack,6089373
Soundtrack,6098495
Soundtrack,6098854
Soundtrack,6104414
Soundtrack,6104468
Soundtrack,6106322
Soundtrack,6111199
Soundtrack,6123819
Soundtrack,6167724
Soundtrack,6180529
Soundtrack,6206415
Soundtrack,6218956
Soundtrack,6224057
Soundtrack,6244267
Soundtrack,6246090
Soundtrack,6264867
Soundtrack,6270177
Soundtrack,6277044
Soundtrack,6282670
Soundtrack,6290166
Soundtrack,6301753
Soundtrack,6303248
Soundtrack,6312901
Soundtrack,6317887
Soundtrack,6324428
Soundtrack,6354563
Soundtrack,6356239
Soundtrack,6356257
Soundtrack,6360574
Soundtrack,6368465
Soundtrack,6383587
Soundtrack,6384400
Soundtrack,6391301
Soundtrack,6448109
Soundtrack,6460120
Soundtrack,6460972
Soundtrack,6492030
Soundtrack,6525133
Soundtrack,6526992
Soundtrack,6530919
Soundtrack,6532616
Soundtrack,6542862
Soundtrack,6547086
Soundtrack,6548750
Soundtrack,6558218
Soundtrack,6565436
Soundtrack,6601793
Soundtrack,6609389
Soundtrack,6612194
Soundtrack,6624747
Soundtrack,6630648
Soundtrack,6642763
Soundtrack,6653233
Soundtrack,6662904
Soundtrack,6666680
Soundtrack,6687994
Soundtrack,6691198
Soundtrack,6696196
Soundtrack,6698508
Soundtrack,6715153
Soundtrack,6771810
Soundtrack,6782677
Soundtrack,6814123
Soundtrack,6820197
Soundtrack,6856623
Soundtrack,6866423
Soundtrack,6877230
Soundtrack,7017953
Soundtrack,7020425
Soundtrack,7021628
Soundtrack,7081600
Soundtrack,7108460
Soundtrack,7113354
Soundtrack,7118678
Soundtrack,7152777
Soundtrack,7307108
Soundtrack,7347764
Soundtrack,7372826
Soundtrack,7388483
Soundtrack,7431032
Soundtrack,7564499
Soundtrack,7706795
Soundtrack,7784966
Soundtrack,7787399
Soundtrack,7822463
Soundtrack,7946903
Soundtrack,8330651
Soundtrack,8401281
Soundtrack,8612264
Soundtrack,8664423
Soundtrack,8919354
Soundtrack,9144624
Soundtrack,10437058
World Music,156764
World Music,644936
World Music,1665831
World Music,2673011
World Music,3986626
World Music,4156461
World Music,4490386
World Music,4598051
World Music,4608996
World Music,4808879
World Music,4918059
World Music,4939446
World Music,5027703
World Music,5207060
World Music,5267269
World Music,5392815
World Music,5503179
World Music,5731519
World Music,5857259
World Music,5981677
World Music,6282295
World Music,6337061
World Music,6392827
World Music,7395425
World Music,8672190
